ward_num,shapeName,mean_HII,ndvi_green_fraction,ghsl_informal,population,hii_norm,informal_norm,green_deficit_norm,pop_norm,hii_rank,informal_rank,green_deficit_rank,Score_A,Score_B,Score_C,rank_A,rank_B,rank_C,cooling_score,Cooling_Priority_Tier,healthcare_dist_km,urgent_flag
10,Ward No-10,3.284503927489839,0.4025912686869967,30124.295293414907,55588.70432036154,0.5424079566873818,0.0931491584416995,0.3113067701727542,0.1364878289041865,0.7608695652173914,0.1195652173913043,0.1195652173913043,0.33,0.4402173913043479,0.2798913043478261,79,66,82,0.4384057971014493,Low,1.7915781236821808,False
98,Ward No-98 (rest. Area),3.977881880136396,0.5436772605575272,12813.63825859436,168950.11755056572,0.7402266020119252,0.0099721998907056,0.0662505535309621,0.5072861038738682,0.9239130434782608,0.0217391304347826,0.0543478260869565,0.3299999999999999,0.4809782608695652,0.2554347826086956,80,55,84,0.6195652173913043,High,4.591009722168751,False
49,Ward No-49,1.841149520688582,0.2935026917465473,63419.59776297754,135310.34580209767,0.1306232837152705,0.2531316471411717,0.5007857793177254,0.3972524603326079,0.1630434782608695,0.532608695652174,0.2282608695652173,0.3048913043478261,0.2717391304347826,0.3641304347826087,81,82,73,0.4057971014492754,Low,1.569394834917259,False
82,Ward No-82,1.772610502615747,0.1644506004250752,41546.730695792976,17155.96484991335,0.1110693079142057,0.1480334666516019,0.7249399765534944,0.0107766800050266,0.1413043478260869,0.25,0.5217391304347826,0.3013043478260869,0.2635869565217391,0.2907608695652174,82,84,81,0.2318840579710145,Very Low,1.5961298999234563,False
33,Ward No-33,2.127683759456259,0.5653119782233791,62843.02493639096,27059.258687217563,0.2123706406016152,0.2503612396400494,0.0286726055786792,0.0431697506871402,0.2391304347826087,0.5,0.0217391304347826,0.2510869565217391,0.25,0.3152173913043478,83,86,78,0.1413043478260869,Very Low,1.5914121099133995,False
02,Ward No-02,2.521570771165003,0.2704215669040617,10738.239792505366,27025.28541009193,0.3247454208635922,0.0,0.5408760324657974,0.0430586261678324,0.4239130434782608,0.0108695652173913,0.3043478260869565,0.2439130434782608,0.2907608695652174,0.1875,84,80,89,0.2934782608695652,Very Low,3.999879049553757,False
08,Ward No-08,1.5294797337364134,0.5484832307810884,72136.18294816017,273067.37286330573,0.0417048304991864,0.2950144620566172,0.0579029290456072,0.8478473015906196,0.0652173913043478,0.6195652173913043,0.0434782608695652,0.2403260869565217,0.1983695652173913,0.3369565217391304,85,88,75,0.3695652173913044,Very Low,3.1291047227313658,False
40,Ward No-40 (Part),2.449014279403021,0.5632828728418846,44152.062615595016,148406.66087694353,0.3040452718971122,0.160551973873428,0.0321970156307617,0.4400897089151656,0.3695652173913043,0.2934782608695652,0.0326086956521739,0.2295652173913043,0.2663043478260869,0.2472826086956522,86,83,86,0.4130434782608695,Low,1.987725063757005,False
15,Ward No-15 (part),2.7635031238502905,0.4958959077260278,25750.645691489543,194829.5511704716,0.3937679937413583,0.0721339612181536,0.1492433254970042,0.5919361542747633,0.5,0.0652173913043478,0.0869565217391304,0.2152173913043478,0.2880434782608695,0.1793478260869565,87,81,91,0.5144927536231884,Moderate,3.56709031330106,False
52,Ward No-52,1.923066438404524,0.5346875073545879,48673.56108048911,80008.8830984976,0.1539939340653112,0.182277578490652,0.0818651080253398,0.2163647456377145,0.2065217391304347,0.358695652173913,0.0652173913043478,0.2080434782608695,0.2092391304347826,0.2472826086956521,88,87,87,0.3079710144927536,Very Low,1.1452259668458888,False
53,Ward No-53,1.6625675932781314,0.3996475839876692,51228.69716055087,89563.8031313429,0.0796743967122411,0.1945548968729609,0.3164197386952813,0.2476183068336885,0.108695652173913,0.3804347826086957,0.1304347826086956,0.2044565217391304,0.1820652173913043,0.25,89,89,85,0.3152173913043478,Very Low,1.087939885848738,False
46,Ward No-46,1.600430924298032,0.2307417712777465,33236.372899254544,169123.47044671746,0.0619469918593665,0.1081025567735892,0.6097969824792295,0.5078531306338782,0.0869565217391304,0.1413043478260869,0.3804347826086957,0.2008695652173913,0.1739130434782608,0.1875,90,90,89,0.4528985507246377,Low,0.9671874205167932,False
57,Ward No-57,1.555783870757531,0.5310439563640427,53926.15872386567,66317.24400353525,0.0492093217107798,0.2075160830482412,0.0881936939398354,0.1715802284615753,0.0760869565217391,0.391304347826087,0.0760869565217391,0.1793478260869565,0.154891304347826,0.233695652173913,91,91,88,0.25,Very Low,0.4369275503496617,False
19,Ward No-19,1.502346623927737,0.342947602158992,29805.49064592812,161671.78814563388,0.0339638358435193,0.0916173158954268,0.4149035275277306,0.4834791318971748,0.0543478260869565,0.108695652173913,0.1847826086956521,0.1147826086956521,0.1005434782608695,0.1141304347826086,92,92,93,0.3695652173913044,Very Low,4.174409996957724,False
56,Ward No-56 (part),1.383299327235521,0.5818196312550654,39828.94856177723,114001.88865160476,0.0,0.1397795977734154,0.0,0.3275537954295582,0.0108695652173913,0.2282608695652173,0.0108695652173913,0.0824999999999999,0.0652173913043478,0.1195652173913043,93,93,92,0.2753623188405797,Very Low,1.1002597435763175,False
